objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6449719952874146860,0,0.440599044018079,GALEX J004822.4+412503,12.0934922749416,41.417573285677,1,-999,23.52188,-999,1.416602,0.08627152,False,-99,0.001742145
2496227983112536072,0,0.666063903433166,GALEX J004823.4+412548,12.097694706228,41.430245598603,1,-999,22.74748,-999,2.890728,0.0876791,False,-99,0.005856764
2496227983112536142,0,0.691117417382602,GALEX J004820.2+412603,12.0843270479594,41.4342231526448,1,-999,21.29887,-999,10.9762,0.08627152,False,-99,0.008006272
6449719952874146993,0,0.694459966764052,GALEX J004820.3+412603,12.0847436391654,41.4343230627323,1,-999,21.56319,-999,8.604468,0.08627152,False,-99,0.006009622
2591155419209531405,0,0.699326993807803,GALEX J004818.5+412555,12.0773125169868,41.4321479047731,1,-999,23.34671,-999,1.664618,0.08627152,False,-99,0.003978141
2591155419209531411,0,0.70443099213137,GALEX J004820.3+412604,12.0848173835051,41.4344972417684,1,-999,22.06258,-999,5.432077,0.08627152,False,-99,0.00253121
6372252785249879808,0,0.75424978768985,GALEX J004820.0+412606,12.083705315235,41.4352120779355,1,-999,21.12422,-999,12.89172,0.08627152,False,-99,0.004133122
6449719952874146816,0,0.771952653295795,GALEX J004823.9+412452,12.0999439847232,41.414690442419,1,-999,23.00394,-999,2.282557,0.0876791,False,-99,0.003692561
2496227983112536094,0,0.824924602995222,GALEX J004822.7+412606,12.0946740367495,41.4352075236407,1,-999,23.24238,-999,1.832519,0.0876791,False,-99,0.004188397
6449719952874146908,0,0.867558626704168,GALEX J004825.4+412523,12.105943055559,41.4232192115868,1,-999,21.55757,-999,8.649152,0.0876791,False,-99,0.005617199
2591155419209531397,0,0.870527376523587,GALEX J004825.2+412536,12.1053036310342,41.4267401012654,1,-999,25.01089,-999,0.3594528,0.0876791,False,-99,0.002334324
2591155419210597978,0,0.96898939033884,GALEX J004822.5+412617,12.0938349439898,41.4380681933096,2,23.59848,-999,1.320112,-999,0.0876791,False,0.002214316,-99
2496227983112536097,0,0.994691427479521,GALEX J004822.9+412616,12.0955094659071,41.438033619612,1,-999,22.92522,-999,2.454199,0.0876791,False,-99,0.004925153
6449719952874146958,0,1.01008285445982,GALEX J004825.0+412559,12.104461526102,41.4331047864609,1,-999,22.26307,-999,4.516205,0.0876791,False,-99,0.003423383
2591155419211628594,0,1.01926082441463,GALEX J004825.1+412559,12.1046085331949,41.4332123734163,3,23.08126,22.67895,2.12568,3.079077,0.0876791,False,0.001961269,0.00620838
2591155419209531415,0,1.02682556496735,GALEX J004816.2+412555,12.06751573782,41.4321497887309,1,-999,21.89454,-999,6.341373,0.08779587,False,-99,0.007935839
2496227983114633257,0,1.03541782326541,GALEX J004825.3+412557,12.1056503326785,41.4325960512027,3,21.75792,21.56713,7.191773,8.573297,0.0876791,False,0.001928225,0.008807071
6449719952874147011,0,1.04822060704688,GALEX J004817.4+412612,12.0725588074499,41.4367431001644,1,-999,20.32126,-999,27.00822,0.08779587,False,-99,0.003278127
2591155419209531452,0,1.06798007986196,GALEX J004817.3+412612,12.0720844182437,41.4368849419183,1,-999,20.24577,-999,28.95286,0.08779587,False,-99,0.002083106
6372252785249879809,0,1.07428991737123,GALEX J004817.3+412613,12.0724019318815,41.4371984113896,1,-999,20.43629,-999,24.29303,0.08779587,False,-99,0.004663025
2496227983112536101,0,1.09012954757806,GALEX J004820.8+412627,12.0869726400642,41.4410062664035,1,-999,23.83692,-999,1.059821,0.0876791,False,-99,0.002104595
2591155419210597976,0,1.09075499530423,GALEX J004824.4+412612,12.1019996922033,41.4369216058356,2,23.42566,-999,1.547878,-999,0.0876791,False,0.002416037,-99
6449719952874146781,0,1.14629919083037,GALEX J004826.0+412446,12.1084981860224,41.412991407579,1,-999,23.41381,-999,1.564865,0.0876791,False,-99,0.002649657
2496227983114633448,0,1.16178899151022,GALEX J004816.9+412617,12.0707780058066,41.4381038767475,3,23.2952,19.25653,1.745503,72.00883,0.08779587,False,0.001222144,0.00844377
2496227983112536098,0,1.19050159931445,GALEX J004824.0+412623,12.1000891700789,41.4399391428086,1,-999,23.55455,-999,1.37461,0.0876791,False,-99,0.00294507
2496227983113593563,0,1.1989330003141,GALEX J004826.5+412553,12.1106327883994,41.4315783384662,2,22.21828,-999,4.706397,-999,0.0876791,False,0.00191947,-99
6449719952874146753,0,1.23357134097515,GALEX J004825.8+412434,12.107557789162,41.4095254893989,1,-999,23.40954,-999,1.571024,0.0876791,False,-99,0.002768995
2496227983113593568,0,1.25149250946141,GALEX J004814.9+412558,12.0623680747118,41.4329946648132,2,22.87353,-999,2.573897,-999,0.08779587,False,0.001322448,-99
