objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
2495911323763736832,0,0.237295233064584,GALEX J004543.7+412144,11.4321738260913,41.3624666493361,1,-999,23.40691,-999,1.574844,0.09834104,False,-99,0.003138779
6449755137246236727,0,0.24018602212525,GALEX J004543.8+412144,11.4325325056363,41.3624453963877,1,-999,22.18706,-999,4.843668,0.09834104,False,-99,0.002337023
6449719952874146398,0,0.242062899082759,GALEX J004543.6+412145,11.4318353845503,41.3625964708975,1,-999,22.46224,-999,3.759273,0.09834104,False,-99,0.004271412
2496087245624183024,0,0.244386659871528,GALEX J004543.7+412145,11.4324011974319,41.3625461052952,1,-999,22.60214,-999,3.304772,0.09834104,False,-99,0.00220678
6449227371664903946,0,0.249124626266362,GALEX J004543.8+412145,11.4326218642507,41.3625807316017,1,-999,22.90095,-999,2.509696,0.09834104,False,-99,0.003466603
2591190603581627831,0,0.252674595807049,GALEX J004543.7+412145,11.4321933530348,41.3627260000895,1,-999,22.62145,-999,3.246522,0.09834104,False,-99,0.003323456
2590838759860740300,0,0.257995348013726,GALEX J004543.7+412146,11.4323747689083,41.3627853910613,1,-999,22.84174,-999,2.650353,0.09834104,False,-99,0.002121547
6449192187292814043,0,0.267489065448986,GALEX J004543.7+412146,11.4323828347378,41.362946761412,1,-999,22.93373,-999,2.435056,0.09834104,False,-99,0.001828956
2495840955019563406,0,0.284687264993082,GALEX J004543.1+412147,11.4299789301169,41.3632935975103,1,-999,22.14691,-999,5.026153,0.09834104,False,-99,0.003980075
2590838759860740127,0,0.300307022379278,GALEX J004543.5+412113,11.4314651300201,41.3536181859605,1,-999,24.33867,-999,0.6676233,0.09834104,False,-99,0.003242395
2591190603581627663,0,0.307288425068886,GALEX J004543.5+412112,11.4315981932256,41.3535093585428,1,-999,23.81055,-999,1.085875,0.09834104,False,-99,0.002363922
6372252785249879541,0,0.325584571930586,GALEX J004542.9+412112,11.4288548371564,41.3534291056989,1,-999,21.93738,-999,6.09606,0.09834104,False,-99,0.002575903
2591190603581627703,0,0.345367483969981,GALEX J004541.7+412122,11.42394588961,41.3563532839833,1,-999,24.56915,-999,0.5399306,0.09834104,False,-99,0.001862142
2495840955019563359,0,0.348381137300233,GALEX J004541.5+412131,11.4232644617881,41.358652488949,1,-999,22.50665,-999,3.608626,0.09834104,False,-99,0.004009387
2495840955019563279,0,0.404545353631339,GALEX J004544.6+412111,11.4361824353043,41.3531040392716,1,-999,22.84741,-999,2.636549,0.09834104,False,-99,0.002198915
2495840955019563323,0,0.423782626440477,GALEX J004545.6+412134,11.4403302827831,41.3595289433166,1,-999,22.66788,-999,3.110616,0.09834104,False,-99,0.00276849
2496087245624182941,0,0.425907959412446,GALEX J004545.3+412117,11.4390291097172,41.3548605479854,1,-999,23.60812,-999,1.308433,0.09834104,False,-99,0.002879944
6449719952874146335,0,0.459576342786645,GALEX J004545.4+412115,11.4394159720663,41.3542794524525,1,-999,23.45755,-999,1.503066,0.09834104,False,-99,0.002217478
2495840955019563321,0,0.460324675024161,GALEX J004545.5+412117,11.4399111534318,41.3548533601809,1,-999,22.17634,-999,4.891723,0.09834104,False,-99,0.003914341
2495840955019563269,0,0.465927000923854,GALEX J004542.0+412107,11.4253032204502,41.3521290782717,1,-999,23.05619,-999,2.175324,0.09834104,False,-99,0.002550324
2591190603581627742,0,0.467681792617531,GALEX J004545.4+412114,11.4395015903343,41.3541350835361,1,-999,23.56166,-999,1.365643,0.09834104,False,-99,0.004213871
2590838759860740163,0,0.471135598181105,GALEX J004545.5+412115,11.4396581498765,41.3542040809264,1,-999,23.90421,-999,0.9961321,0.09834104,False,-99,0.004506527
6449755137246236756,0,0.477489302588449,GALEX J004545.5+412114,11.4397594125363,41.3541275438301,1,-999,22.85981,-999,2.606606,0.09834104,False,-99,0.003789594
6449227371664903973,0,0.56629574353736,GALEX J004542.7+412204,11.4283052746477,41.3678301318837,1,-999,23.59104,-999,1.329183,0.09834104,False,-99,0.00294647
2495840955019563289,0,0.575187243601748,GALEX J004545.4+412104,11.4393376508798,41.3513494759168,1,-999,22.47253,-999,3.723807,0.09834104,False,-99,0.004525508
2495840955019563285,0,0.617988473107064,GALEX J004540.6+412111,11.4193930253459,41.3531175148729,1,-999,22.94285,-999,2.414684,0.09834104,False,-99,0.002555963
2496087245624182967,0,0.62110891033897,GALEX J004546.7+412134,11.4447393170443,41.3595124190929,1,-999,24.2731,-999,0.7091868,0.09834104,False,-99,0.002402265
2495840955019563381,0,0.632217503204706,GALEX J004541.1+412158,11.421268396983,41.3662057815063,1,-999,23.17513,-999,1.94961,0.09834104,False,-99,0.002539099
2591190603581627745,0,0.658919119735348,GALEX J004540.2+412115,11.4175500435764,41.3542890213163,1,-999,23.03641,-999,2.215322,0.09834104,False,-99,0.002972283
2591190603581627681,0,0.684775565431533,GALEX J004546.9+412118,11.4454508942343,41.3550617337348,1,-999,24.45738,-999,0.5984749,0.09834104,False,-99,0.002501474
6449755137246236638,0,0.691870840769698,GALEX J004546.9+412118,11.4456219095781,41.3550741472505,1,-999,23.23059,-999,1.852519,0.09834104,False,-99,0.002599805
2590838759860740199,0,0.695108534333691,GALEX J004540.0+412113,11.4169363381161,41.3538385116978,1,-999,23.25601,-999,1.809657,0.09834104,False,-99,0.004583017
6449719952874146330,0,0.700527383821752,GALEX J004539.9+412114,11.4166219507041,41.3541567813214,1,-999,23.18139,-999,1.938411,0.09834104,False,-99,0.002289338
2496087245624182933,0,0.703719970762289,GALEX J004539.9+412114,11.4166292110364,41.3540063620302,1,-999,23.10586,-999,2.078048,0.09834104,False,-99,0.004213103
2590838759860740128,0,0.708323346033205,GALEX J004546.9+412116,11.4457698711088,41.3545542635991,1,-999,24.89402,-999,0.4003054,0.09834104,False,-99,0.00288924
2496087245625237412,0,0.7322832537337,GALEX J004543.5+412214,11.4315554405252,41.3708087105882,2,23.58566,-999,1.335785,-999,0.09834104,False,0.002101383,-99
6449192187292813984,0,0.734248392706904,GALEX J004540.0+412108,11.4170021316536,41.352337705174,1,-999,23.40106,-999,1.583348,0.09834104,False,-99,0.00258438
6449719952874146336,0,0.734748057555408,GALEX J004547.1+412117,11.4464801307453,41.3547451579597,1,-999,23.59197,-999,1.328043,0.09834104,False,-99,0.00300444
2495840955019563541,0,0.759732655278466,GALEX J004544.1+412215,11.4337811797159,41.3711000932402,1,-999,21.41465,-999,9.865992,0.09834104,False,-99,0.009271977
2495840955019563298,0,0.761945154835731,GALEX J004539.7+412111,11.4156829481214,41.3532185864249,1,-999,22.72872,-999,2.941124,0.09834104,False,-99,0.003298795
2496087245624183118,0,0.776508072066543,GALEX J004543.5+412217,11.4315235491913,41.3715469459727,1,-999,23.40408,-999,1.578951,0.09834104,False,-99,0.004185605
2591190603581627814,0,0.782191642378602,GALEX J004539.3+412140,11.4139585970045,41.3611301555743,1,-999,23.75213,-999,1.145907,0.09834104,False,-99,0.00443112
2590838759862837377,0,0.783499131730183,GALEX J004539.3+412140,11.4139713437448,41.3612867944996,3,24.08601,24.00879,0.8425576,0.9046538,0.09834104,False,0.002244113,0.002805048
6449755137246236815,0,0.7841082457555,GALEX J004543.7+412217,11.4324382914382,41.3716349239331,1,-999,22.26624,-999,4.503,0.09834104,False,-99,0.005234102
2590838759860740542,0,0.793805485672949,GALEX J004543.5+412218,11.4316164688135,41.3718331101287,1,-999,23.00769,-999,2.274694,0.09834104,False,-99,0.005038502
2591190603581628023,0,0.794653294748667,GALEX J004543.5+412218,11.4315530358936,41.3718488273137,1,-999,23.05182,-999,2.184101,0.09834104,False,-99,0.002210954
6449192187292813962,0,0.795150265559546,GALEX J004540.5+412056,11.418771170496,41.3490525669244,1,-999,23.50018,-999,1.445201,0.09834104,False,-99,0.002081278
2495911323763736857,0,0.795667681092162,GALEX J004543.6+412218,11.4318733461585,41.3718560306089,1,-999,23.753,-999,1.144988,0.09834104,False,-99,0.002483447
2496087245624182978,0,0.798184089397197,GALEX J004539.2+412140,11.4136108239846,41.3611841634426,1,-999,23.59639,-999,1.322647,0.09834104,False,-99,0.003201678
6449227371664904047,0,0.800710068510576,GALEX J004543.5+412219,11.4313251305126,41.3719540478527,1,-999,22.38591,-999,4.033059,0.09834104,False,-99,0.005726992
6449227371664903920,0,0.802985221958301,GALEX J004539.2+412140,11.4135279628374,41.3612811117848,1,-999,23.49233,-999,1.455691,0.09834104,False,-99,0.002743046
6449192187292814126,0,0.809102974428025,GALEX J004543.5+412219,11.4313922334634,41.3720929472284,1,-999,22.51863,-999,3.569005,0.09834104,False,-99,0.002240589
6449719952874146469,0,0.810879955238589,GALEX J004543.5+412219,11.4314597392324,41.3721213717635,1,-999,23.16656,-999,1.96505,0.09834104,False,-99,0.00207378
6372252785249879601,0,0.834121868630873,GALEX J004541.2+412214,11.4219922056572,41.3707586164279,1,-999,22.10836,-999,5.207815,0.09834104,False,-99,0.002622569
6449719952874146474,0,0.874202904213249,GALEX J004542.3+412222,11.426513369674,41.3727867225615,1,-999,23.29724,-999,1.742216,0.09834104,False,-99,0.002343424
2496087245624183055,0,0.907362944540436,GALEX J004539.6+412204,11.4150305744446,41.3678329038761,1,-999,22.89645,-999,2.520118,0.1028315,False,-99,0.003016494
2495840955019563402,0,0.919560526673616,GALEX J004539.5+412204,11.4146842197715,41.3678269957122,1,-999,22.34694,-999,4.180463,0.1028315,False,-99,0.004836664
6449227371664903976,0,0.921338017197484,GALEX J004539.4+412203,11.4143539282805,41.3675390493737,1,-999,23.43131,-999,1.539836,0.1028315,False,-99,0.003095765
2591190603581627803,0,0.92140621072647,GALEX J004538.6+412141,11.4109290613094,41.3615920561961,1,-999,24.05904,-999,0.8637419,0.09834104,False,-99,0.003271203
