objid,specObjID,distance_arcmin,IAUName,ra,dec,band,fuv_mag,nuv_mag,fuv_flux,nuv_flux,e_bv,isThereSpectrum,fuv_fwhm_world,nuv_fwhm_world
6457284592873247924,0,0.0973971913074001,GALEX J004715.0+405527,11.8125134918353,40.9244149983866,1,-999,22.62652,-999,3.231407,0.08146177,False,-99,0.001544495
6372252797061041657,0,0.102009896050968,GALEX J004715.0+405527,11.8125193921889,40.9242717330469,1,-999,21.38546,-999,10.13484,0.08146177,False,-99,0.002067507
6449755137246233571,0,0.113922122524719,GALEX J004715.0+405525,11.8128805173806,40.9237285508018,1,-999,21.56403,-999,8.597771,0.08146177,False,-99,0.009000206
2590873944232837148,0,0.118945885866577,GALEX J004714.8+405527,11.8120555814638,40.9242938119559,1,-999,21.73066,-999,7.374558,0.08146177,False,-99,0.004253354
2496052061252100930,0,0.129031969569349,GALEX J004714.8+405528,11.8116913930929,40.9244777134008,1,-999,22.629,-999,3.224032,0.08146177,False,-99,0.002606841
6449262556036995810,0,0.136790061419431,GALEX J004714.8+405525,11.8119558133626,40.9238739858491,1,-999,22.07319,-999,5.37929,0.08146177,False,-99,0.002825617
6372252785249878113,0,0.156089101333088,GALEX J004716.2+405528,11.8176658790566,40.9246238875448,1,-999,21.87539,-999,6.454241,0.08146177,False,-99,0.001255449
6372252785249878119,0,0.203430117822362,GALEX J004716.0+405540,11.817001926928,40.9280036220523,1,-999,21.42675,-999,9.756625,0.08146177,False,-99,0.002394381
2496052061252100977,0,0.304133289655715,GALEX J004715.4+405512,11.8141521604958,40.9202107384559,1,-999,22.71471,-999,2.979298,0.08146177,False,-99,0.004209597
2590873944232837293,0,0.324562780500358,GALEX J004715.3+405511,11.8140338034754,40.9198731347562,1,-999,22.06745,-999,5.407811,0.08146177,False,-99,0.007193483
6449262556036995800,0,0.328936413288847,GALEX J004715.4+405511,11.8145573572008,40.9197981180724,1,-999,22.62001,-999,3.250845,0.08146177,False,-99,0.005079084
6457284592873247893,0,0.330257536252761,GALEX J004715.7+405511,11.8154872111479,40.9198429746702,1,-999,23.08793,-999,2.112648,0.08146177,False,-99,0.002997864
6449262556036995827,0,0.366262507447889,GALEX J004716.1+405551,11.8173615512447,40.9309371801875,1,-999,20.7187,-999,18.72919,0.08146177,False,-99,0.003877949
6449755137246233620,0,0.366292339424683,GALEX J004716.0+405551,11.8170561145806,40.9310256130512,1,-999,20.48144,-999,23.30358,0.08146177,False,-99,0.008668982
2590873944232836979,0,0.367709936165683,GALEX J004716.1+405551,11.8174536816346,40.9309346834387,1,-999,20.51452,-999,22.60424,0.08146177,False,-99,0.003600128
2496052061252100341,0,0.375329340197267,GALEX J004716.2+405551,11.8176475461125,40.9310102433538,1,-999,20.65821,-999,19.80237,0.08146177,False,-99,0.00366062
6457284592875345150,0,0.386268000255692,GALEX J004716.3+405552,11.8179051853591,40.9311226543438,3,21.52139,20.68782,8.942214,19.26958,0.08146177,False,0.004910307,0.004091754
2496052061253152700,0,0.394856807910343,GALEX J004715.8+405554,11.8158821786519,40.931753849414,2,22.30331,-999,4.351883,-999,0.08146177,False,0.003133145,-99
2590873944233891711,0,0.421986745306371,GALEX J004715.8+405555,11.815848271757,40.9322171308819,2,22.60023,-999,3.310624,-999,0.08146177,False,0.002588319,-99
6449755137246233523,0,0.465410542870056,GALEX J004713.4+405547,11.8060685775704,40.9298796073149,1,-999,23.17323,-999,1.95302,0.08146177,False,-99,0.003575325
2496052061252101041,0,0.498054757586209,GALEX J004715.3+405501,11.8141164672108,40.9169784827381,1,-999,23.74403,-999,1.154482,0.08146177,False,-99,0.002707717
2590873944232837168,0,0.568880243901784,GALEX J004715.4+405456,11.8143479880115,40.9157964468458,1,-999,23.72083,-999,1.179418,0.08146177,False,-99,0.003079923
6372252785249878110,0,0.621787277928989,GALEX J004718.4+405516,11.8269173683737,40.9211564164607,1,-999,21.96403,-999,5.948249,0.07988232,False,-99,0.002242083
2590873944233891609,0,0.635017001955021,GALEX J004714.1+405455,11.809072964048,40.9154689265585,2,23.72573,-999,1.174115,-999,0.08146177,False,0.003189065,-99
6372252785249878123,0,0.652339467529516,GALEX J004712.3+405548,11.801471836545,40.9301543434015,1,-999,21.69836,-999,7.597265,0.08146177,False,-99,0.001643479
6449755137246233489,0,0.654045676788859,GALEX J004712.0+405525,11.8000334675914,40.9238329796619,1,-999,22.99626,-999,2.298763,0.08146177,False,-99,0.002704946
6457284592874299803,0,0.654662650691439,GALEX J004713.3+405459,11.8057423765526,40.9165078334341,2,22.39205,-999,4.010339,-999,0.08146177,False,0.002666993,-99
2496052061253152712,0,0.708335944992266,GALEX J004711.6+405530,11.7987124966327,40.9250105428959,2,22.99444,-999,2.302641,-999,0.08146177,False,0.002370625,-99
2590873944234934283,0,0.713056136287536,GALEX J004711.6+405530,11.7986081870292,40.9250160421923,3,22.01031,23.26542,5.700061,1.79404,0.08146177,False,0.004277614,0.003083418
2590873944232837134,0,0.731501198162197,GALEX J004712.0+405551,11.7999941046265,40.9308694672251,1,-999,22.69878,-999,3.023337,0.08146177,False,-99,0.003561932
2496052061253152710,0,0.743140746394526,GALEX J004714.0+405449,11.8083568584069,40.913744749887,2,22.89474,-999,2.524101,-999,0.08146177,False,0.001914011,-99
6449755137246233556,0,0.780582545098963,GALEX J004717.1+405613,11.8213734037468,40.9371505799987,1,-999,23.39636,-999,1.59022,0.07988232,False,-99,0.0029349
2590873944232836992,0,0.804647974765062,GALEX J004715.7+405619,11.8155629318455,40.9386563652545,1,-999,22.1145,-999,5.178443,0.07988232,False,-99,0.003822558
6449262556036995935,0,0.823324945128556,GALEX J004715.8+405620,11.8158767734535,40.9389502273772,1,-999,22.55212,-999,3.460593,0.07988232,False,-99,0.002493064
2590873944233891661,0,0.823642725618029,GALEX J004713.2+405448,11.8053084326135,40.9133641209996,2,22.77251,-999,2.824877,-999,0.08146177,False,0.00260324,-99
6457284592873248034,0,0.839615222356685,GALEX J004715.8+405621,11.8162064984696,40.9391996251489,1,-999,22.04321,-999,5.529891,0.07988232,False,-99,0.004680682
